2025-02-01 13:50:52,4132463405,Software Engineer (C++ & CUDA),Cyborg Inc.,True,True
2025-02-01 13:51:09,4113640208,Java Software Engineer,BeaconFire Inc.,True,True
2025-02-01 13:51:29,4130757706,Junior Full Stack Developer,Search Services,True,True
2025-02-01 13:51:53,4113640201,Full Stack Engineer,BeaconFire Inc.,True,True
2025-02-01 13:52:52,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-01 13:53:04,4103772378,SR. Full Stack Developer (Salesforce Commerce Cloud),Mitchell Martin Inc.,True,False
2025-02-01 13:53:44,4125874919,Junior Software Engineer,Brooksource,True,True
2025-02-01 13:54:23,4127868726,Junior Java Developer,Insight Global,True,True
2025-02-01 13:54:42,4117437433,Junior Data Infrastructure Engineer,"ACR Alpine Capital Research, LLC",True,True
2025-02-01 13:54:55,4063663211,Junior Java Software Engineer,Ninth Wave,True,True
2025-02-01 13:55:12,4114861737,Jr. Modern Tech Developer,Brooksource,True,True
2025-02-01 13:55:25,4129681750,Full Stack Web Developer,BeaconFire Solution Inc.,True,True
2025-02-01 13:55:38,4083782738,Application Developer,Proven Recruiting,True,True
2025-02-01 13:58:16,4132377280,Software Developer - Hybrid,Agate Software,True,True
2025-02-01 13:58:34,4132496017,Full Stack Developer,Dexian,True,True
2025-02-01 13:58:51,4121368070,Java Software Engineer,BeaconFire Solution Inc.,True,True
2025-02-01 13:58:59,4083782738,Application Developer,Proven Recruiting,False,False
2025-02-01 13:59:24,4109046575,Front End Developer,BlueChew,True,True
2025-02-01 13:59:49,4124145495,Junior Python Developer,Swoon,True,True
2025-02-01 14:00:29,4120714728,Junior Software Engineer,BookedBy,True,True
2025-02-01 14:00:40,4111099194,Associate Software Engineer (5533),MetroStar,True,False
2025-02-01 14:04:57,4105437704,Software Engineer,TAG - The Aspen Group,True,True
2025-02-01 14:05:25,4124188602,Software Engineer (WPF/C#/SQL),Tandym Group,True,True
2025-02-01 14:05:50,4121364319,MERN/MEAN Stack Developer,BeaconFire Inc.,True,True
2025-02-01 14:06:43,4080665435,Junior Application Developer,Talener,True,True
2025-02-01 14:06:55,4103772378,SR. Full Stack Developer (Salesforce Commerce Cloud),Mitchell Martin Inc.,True,False
2025-02-01 14:11:03,3787737418,Java Developer,Vodastra Technologies,True,True
2025-02-01 14:11:20,4010555808,Java Full Stack Developer ,Accord Technologies Inc,True,True
2025-02-01 14:11:43,4007014614,Java Developer,IT Minds LLC,True,True
2025-02-01 14:12:07,4090613200,Java Front end developer,"ACS Consultancy Services, Inc",True,True
2025-02-01 14:12:31,4080292663,JAVA Full Stack Developer,"ACS Consultancy Services, Inc",True,True
2025-02-01 14:12:54,4000836054,Full Stack Developer,"ACS Consultancy Services, Inc",True,True
2025-02-01 14:13:16,4131409927,Software Developer / Software Engineer,Precision Technologies,True,True
2025-02-01 14:13:55,4120001076,"Full Stack Web Developer_Sausalito, CA_Only on W2",Chelsoft Solutions Co.,True,True
2025-02-01 14:14:28,4118384076,Back End Software Engineer,Pointer Technologies,True,True
2025-02-01 14:14:40,4022706743,9) (Embedded) Software Engineer II #REF2246I,Elbit Systems of America,True,False
2025-02-01 14:15:34,4037557899,Web Developer - Angular,Nevco Sports,True,True
2025-02-01 14:16:17,4127760382,Web Developer,igus Inc.,True,False
2025-02-02 02:22:43,4139509948,Back End Developer,PrintNinja 511 Capital,True,True
2025-02-02 02:23:32,4081010706,C/C++/Linux/JIRA Software Engineer (Triage / DLT),"Datamtx, LLC",True,True
2025-02-02 02:23:55,3866434973,Software Engineer,Celligence,True,True
2025-02-02 02:24:20,4095427081,Junior Software Engineer,JoeScan,True,True
2025-02-02 02:24:57,4139508807,Full Stack Engineer,Fast Forward,True,True
2025-02-02 02:25:09,4105483226,Backend Engineer,Popl,True,True
2025-02-02 02:25:32,4063862978,Software Engineer,Windmill,True,True
2025-02-02 02:26:47,4130055283,LinkedIn Easy Apply jobs,LinkedIn,True,True
2025-02-02 02:27:18,4139911683,Full-Stack AI Developer (ON-SITE),Ringy,True,True
2025-02-02 02:27:39,4120700595,Application Developer - Kotlin/Java,eTeam,True,True
2025-02-02 02:27:55,4136171332,Java Developer Demand #22399,US Tech Solutions,True,True
2025-02-02 02:28:18,4125984370,Java Software Engineer,BeaconFire Inc.,True,True
2025-02-02 02:29:53,4141019035,Systems Engineer,Semcon,True,True
2025-02-02 02:30:12,4140995221,Looking for a skilled engineer with a strong background in Blockchain,"JDI Risk Advisors, LLC.",True,True
2025-02-02 02:30:53,4013798662,Software Developer,Digital Janet,True,True
2025-02-02 02:31:18,4024440983,Backend Java Developer || Only W2,Sibitalent Corp,True,True
2025-02-02 02:36:47,4025835360,Top job picks for you,LinkedIn,True,True
2025-02-02 02:38:16,3919477089,Junior Software Engineer,Belay Technologies,True,True
2025-02-02 02:38:40,3996596968,Java Full Stack Developer,First Soft Solutions LLC,True,True
2025-02-02 02:39:04,4071682901,Back-End Developer,"ACS Consultancy Services, Inc",True,True
2025-02-02 02:39:28,4074089449,"Back End Engineer (Golang, AWS)",Bright Mind Solutions LLC,True,True
2025-02-02 02:41:40,4114866107,Junior Python Developer,Swoon,True,True
2025-02-02 02:42:04,4134460955,Back End Developer,Ascendion,True,True
2025-02-02 02:42:16,4106863033,Full Stack Developer,Mitchell Martin Inc.,True,False
2025-02-02 02:42:29,4136511375,Junior Java Developer,MaximaTek,True,True
2025-02-02 02:42:51,4121646324,Full Stack Engineer,ThirdLaw AI,True,True
2025-02-02 02:43:15,4027576453,Jr Java Developer,Accord Technologies Inc,True,True
2025-02-02 02:44:15,4130758908,Software Engineer,"Forte Dynamics, Inc.",True,True
2025-02-02 02:44:49,4132074090,Junior Software Developer,PXGEO,True,True
2025-02-02 02:45:33,4127926785,Junior Software Engineer,"Pango Technology, Inc.",True,True
2025-02-02 02:45:57,4132363569,Java Backend Developer,Accord Technologies Inc,True,True
2025-02-02 02:47:18,4130865721,"Software Engineer, Junior","Render Security Engineering, LLC",True,True
2025-02-03 15:29:22,4142830804,Software Engineer,RingRadar,True,True
2025-02-03 15:29:48,4142836198,Frontend Developer,"KGS Technology Group, Inc",True,True
2025-02-03 15:30:16,4142833642,Golang developer,"Tanisha Systems, Inc",True,True
2025-02-03 15:30:35,4143013730,Test Engineer,NexTech Solutions LLC,True,True
2025-02-03 15:35:41,4142282565,LinkedIn Easy Apply jobs,LinkedIn,True,True
2025-02-03 15:36:14,4142238957,Junior Data Engineer,Tech Consulting,True,True
2025-02-03 15:36:26,4142402146,Software Engineer,Arrow Search Partners,True,True
2025-02-03 15:37:02,4136193970,Software Development Engineer In Test (SDET),Henderson Scott UK,True,True
2025-02-03 15:37:16,4138177570,Test Engineer,"VSSI Staffing Services, LLC",True,True
2025-02-03 15:37:34,4138334136,Software Engineer in Test,Dexian,True,True
2025-02-03 15:38:14,4136620893,Junior Software Engineer,Brooksource,True,True
2025-02-03 15:38:33,4136188565,Security Engineer,Alexander Technology Group,True,True
2025-02-03 15:38:56,4136188565,Security Engineer,Alexander Technology Group,False,False
2025-02-03 15:39:04,4136620893,Junior Software Engineer,Brooksource,False,False
2025-02-03 15:39:17,4138817862,Software Engineer 13850,"Softworld, a Kelly Company",True,True
2025-02-03 15:39:29,4130662950,Software Engineer (Hardware Tools and Infrastructure),Arista Networks,True,False
2025-02-03 15:39:57,4133292915,Data Engineer,Ledgent Technology,True,True
2025-02-03 15:40:14,4138349754,Data Engineer,BeaconFire Inc.,True,True
2025-02-03 15:40:36,4139291567,IT Infrastructure Design - Software Developer - Full Stack Software Developer - Full Stack,eTeam,True,True
2025-02-03 15:40:51,4138177552,Engineer Tech,"VSSI Staffing Services, LLC",True,True
2025-02-03 15:41:22,4138258030,Cloud Engineer,INSPYR Solutions,True,True
2025-02-03 15:42:23,4076032080,System Engineer,Albertsons Companies,True,True
2025-02-03 15:43:42,4137619941,Integration and Test Engineer,Sesheng,True,True
2025-02-03 15:44:06,4137619941,Integration and Test Engineer,Sesheng,False,False
2025-02-03 15:44:30,4137619941,Integration and Test Engineer,Sesheng,False,False
2025-02-03 15:44:58,4142837809,Junior C++ Software Engineer,Talan,True,False
2025-02-03 15:45:26,4142837809,Junior C++ Software Engineer,Talan,True,False
2025-02-03 15:45:54,4142837809,Junior C++ Software Engineer,Talan,True,False
2025-02-03 15:47:31,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-03 15:47:43,4139340854,Software Engineer 2 - Contingent,PTR Global,True,True
2025-02-03 15:49:11,4101859253,System Engineer,ringon service,True,True
2025-02-03 15:50:34,4130598010,VRS Engineer,ITS USA LLC,True,True
2025-02-03 15:50:58,4130598010,VRS Engineer,ITS USA LLC,False,False
2025-02-03 15:54:37,4106863033,Full Stack Developer,Mitchell Martin Inc.,True,False
2025-02-03 15:55:05,4106863033,Full Stack Developer,Mitchell Martin Inc.,True,False
2025-02-03 15:57:42,4137487760,"Product Development Associate - Tech - Consumer Products (electronics, home products, others)",Chug Inc. / GEMS,True,True
2025-02-05 11:31:36,4139911079,Frontend Developer,PrintNinja 511 Capital,True,True
2025-02-05 11:31:59,4142261331,Dotnet Developer,Magnus Technology Solutions,True,True
2025-02-05 11:32:46,4141860473,Software Engineer,Challenger Defense Solutions,True,True
2025-02-05 11:33:08,4138001562,Software Engineering - Software Engineer (Full-Stack),INSPYR Solutions,True,True
2025-02-05 11:33:27,4141358045,Python Developer,THE TROUBLESHOOTER,True,True
2025-02-05 11:33:51,4137793699,Embedded Software Engineer,BY Recruiting Inc.,True,True
2025-02-05 11:34:29,4134478770,Application Engineer,Smartleaf,True,True
2025-02-05 11:34:52,4137024545,Java Software Engineer,Flexton Inc.,True,True
2025-02-05 11:35:12,4139693839,Junior Web Developer,Think It First,True,True
2025-02-05 11:35:34,4138503900,System Engineer,Wabtec Corporation,True,True
2025-02-05 11:37:02,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-05 11:38:49,4142265994,Top job picks for you,LinkedIn,True,True
2025-02-05 11:39:57,4138631619,Software Quality Assurance Engineer (QA / QC) In-Person in Aliso Viejo,AWM,True,True
2025-02-05 11:41:27,4142281639,software engineer Jobs,LinkedIn,True,False
2025-02-05 11:41:49,4139171669,Software Engineer,Acceler8 Talent,True,True
2025-02-05 11:43:55,4136867308,Simulation Software Developer,METECS,True,True
2025-02-05 11:44:15,4139765636,UI Developer / Front End Developer,Dexian,True,True
2025-02-05 11:45:06,4142988924,Mobile Application Developer,Tech Consulting,True,True
2025-02-05 11:45:26,4139347208,Software Engineer,Beacon Hill,True,True
2025-02-05 11:47:28,4142606042,Applications Developer,kSARIA,True,True
2025-02-05 11:48:04,4141173490,UI/UX Developer,Ledgent Technology,True,True
2025-02-05 11:48:54,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-05 11:49:05,4142851689,Founding Forward Deployed AI Engineer,Fulcrum,True,False
2025-02-05 11:53:21,4129215333,CNC Application Engineer,NUM AG,True,True
2025-02-05 11:53:42,4130611006,"Engineer, Digital Systems & Reliability",Tandym Group,True,True
2025-02-05 11:54:01,4077406137,Systems Engineer,CyberCoders,True,True
2025-02-05 11:54:33,4137692555,Shopify Web Developer & Online Merchandiser,Hyperwear®,True,True
2025-02-05 11:54:53,4123392270,C++ Trading Systems Developer,"CPS, Inc.",True,True
2025-02-05 11:55:13,4132389723,Software Engineer IV - Embedded Telematics Engineer,"Softworld, a Kelly Company",True,True
2025-02-05 11:55:38,4129215333,CNC Application Engineer,NUM AG,False,False
2025-02-05 11:56:09,4118598238,Engineering Specialist - BAS Programmer,Pritchett Controls,True,True
2025-02-05 11:56:28,4130160408,Staff Firewall Embedded Systems SE,Ledgent Technology,True,True
2025-02-05 11:56:41,4096350192,CNC Programmer,CyberCoders,True,False
2025-02-05 11:56:52,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 11:57:11,4125488196,Jr. Software Engineer - ECAT Specialist - Japanese Bilingual,CyberCoders,True,True
2025-02-05 11:58:53,3952703907,Junior Systems Engineer,ANSER,True,False
2025-02-05 12:00:21,4125947017,Microsoft D365 CE Developer,Nexer Enterprise Applications,True,True
2025-02-05 12:01:47,4106577010,Associate Systems Engineer - Cybersecurity,ANSER,True,False
2025-02-05 12:02:06,4016532631,C# Software Engineers Real Time Object Oriented,"Liberty Personnel Services, Inc.",True,True
2025-02-05 12:02:25,4115792071,Web & App Development Professionals,Legend Cookhouse Chefs Gourmet Inc.,True,True
2025-02-05 12:02:43,4091844825,MS Dynamics Great Plains Software Developer (with Dexterity & VBA experience),Codeworks IT Careers,True,True
2025-02-05 12:03:02,4140063761,Web Manager + Developer -Hybrid in Houston,Creative Circle,True,True
2025-02-05 12:03:29,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 12:04:09,3952703907,Junior Systems Engineer,ANSER,True,False
2025-02-05 12:04:49,4065551563,Full Stack Developer,"Princeton IT Services, Inc",True,True
2025-02-05 12:09:20,4103533938,Similar Jobs,LinkedIn,True,True
2025-02-05 12:10:01,4122432392,Junior Embedded System Software Engineer,TP-Link Systems Inc.,True,False
2025-02-05 12:10:25,4126515578,Web developer,"ACS Consultancy Services, Inc",True,True
2025-02-05 12:10:47,4142391869,Junior Developer,Allergy Voyage,True,True
2025-02-05 12:11:11,4092076051,Web Applications Engineer,"ACS Consultancy Services, Inc",True,True
2025-02-05 12:11:38,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 12:12:52,3952703907,Junior Systems Engineer,ANSER,True,False
2025-02-05 12:17:30,4077615000,Systems Engineering Technician,Musco Lighting,True,False
2025-02-05 12:17:49,4126805367,"Jr Software Engineer - Bilingual Japanese, EtherCAT",CyberCoders,True,True
2025-02-05 12:18:17,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 12:18:59,3952703907,Junior Systems Engineer,ANSER,True,False
2025-02-05 12:19:26,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 12:19:53,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 12:20:19,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 12:20:48,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 12:20:56,3952703907,Jobs,LinkedIn,False,False
2025-02-05 12:21:04,4096350192,Jobs,LinkedIn,False,False
2025-02-05 12:21:28,4115186242,"Intern, Technical Support (R&D Engineer)",General Dynamics Ordnance and Tactical Systems,False,False
2025-02-05 12:21:47,4118107167,Field/Office Engineer Intern - Southeast - Summer 2025,Kiewit,True,True
2025-02-05 12:21:55,4083787916,Software Developer Intern,AgFirst Farm Credit Bank,False,False
2025-02-05 12:27:12,4118552221,Similar Jobs,LinkedIn,True,True
2025-02-05 12:27:20,4126149603,Summer 2025 Information Technology Intern,Packaging Corporation of America,False,False
2025-02-05 12:27:28,4120749676,"Intern, Technical Support (Quality Assurance Engineer)",General Dynamics Ordnance and Tactical Systems,False,False
2025-02-05 12:27:35,3973589806,Co-op - Spring 2025,RoviSys,False,False
2025-02-05 12:28:02,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 12:28:30,4093669462,Associate Systems Engineer (5550),MetroStar,True,False
2025-02-05 12:29:30,4127760382,Web Developer,igus Inc.,True,False
2025-02-05 12:31:24,4142063268,Systems Engineer,"Bastion Technologies, Inc.",True,True
2025-02-05 12:41:37,4144441300,Junior Software Engineer,Levy Professionals,True,True
2025-02-05 12:42:18,4117457899,Ubuntu IT Engineer,Red Oak Technologies,True,True
2025-02-05 12:44:36,4144911979,Game Server Engineer,FS Studio,True,True
2025-02-05 12:45:07,4142353934,Entry Level Android developer /training placement/W2,LinaHR,True,True
2025-02-05 12:45:15,4142393824,Freelance Web Developer,BoLS Interactive LLC (Bell of Lost Souls),False,False
2025-02-05 12:45:37,4144423577,Software Engineer,BCforward,True,True
2025-02-05 13:19:15,4144816160,Junior Cloud Developer,Tech Consulting,True,True
2025-02-05 13:20:21,4139886098,Jr. PI Developer,Insight Global,True,True
2025-02-05 13:21:12,4139536480,Diamond Developer,Beacon Hill,True,True
2025-02-05 13:21:31,4111274041,Software Quality Engineer,Polaris Inc.,True,True
2025-02-05 13:22:02,4119221286,ML Infra Engineers,Sapient Intelligence,True,True
2025-02-05 13:22:21,4111268836,Software Quality Engineer,Polaris Inc.,True,True
2025-02-05 13:22:41,4139383673,Sitecore Developer,"Hired by Matrix, Inc",True,True
2025-02-05 13:23:01,4138810974,Systems Engineer (Medical Devices),Beacon Hill,True,True
2025-02-05 13:23:30,3999826220,"Software Engineer, iOS (All Teams)",DoorDash,True,False
2025-02-05 13:23:41,3909357353,"Member of Technical Staff, Research Engineer (Finetuning)",Inflection AI,True,False
2025-02-05 13:23:53,3959595742,"Machine Learning Engineer, Fine-Tuning API",Together AI,True,False
2025-02-05 13:24:13,4136813747,Cloud Engineer,Horizontal Talent,True,True
2025-02-05 13:24:24,4118591606,Solution Engineer,Poka Inc.,True,False
2025-02-05 13:24:47,4117440707,Data Scientist,Zest AI,True,True
2025-02-05 13:25:08,4139913200,Data Engineer,RSC Solutions,True,True
2025-02-05 13:27:34,4142851689,Founding Forward Deployed AI Engineer,Fulcrum,True,True
2025-02-05 13:30:24,4136864926,Top job picks for you,LinkedIn,True,True
2025-02-05 13:31:04,4137572768,Top job picks for you,LinkedIn,True,True
2025-02-05 13:32:54,4142281639,Similar Jobs,LinkedIn,True,True
2025-02-05 13:33:13,4135546599,"Full Stack Software Engineer, Emerging AI Products",Glocomms,True,True
2025-02-05 13:33:37,4140474727,Test Engineer,Imagry,True,True
2025-02-09 11:49:27,4119501899,Programmer Technical Support,Lamiflex Inc,True,True
2025-02-09 11:50:27,4125940655,ERP Developer,Habasit,True,True
2025-02-09 11:50:59,4138455519,TS/SCI FS Poly Cloud Engineer,Black Cat Technologies,True,True
2025-02-09 11:54:58,4144902756,Content Automation Developer,Holmes Corporation,True,True
2025-02-09 11:55:32,4143846830,Python/SQL Developer,Dynamico,True,True
2025-02-09 11:55:50,4144921122,Software Engineer,KRYPTAURI,True,True
2025-02-09 11:56:13,4142108948,Software Engineer,CAPITOL MANAGEMENT CORP,True,True
2025-02-09 11:56:29,4146015584,Dotnet Developer,"H&D Distributors, Inc",True,True
2025-02-09 11:57:35,4142373515,3) .Net Mobile Developer,"MetaFarms, Inc.",True,True
2025-02-09 11:57:51,4142506074,Software Engineering,eTeam,True,True
2025-02-09 11:58:16,4142319157,Python Developer,BeaconFire Inc.,True,True
2025-02-09 11:58:42,4144913080,DevOps Engineer,CAVALLO,True,True
2025-02-09 11:59:16,4145964920,Test Engineer,MDMartin Staffing,True,True
2025-02-09 11:59:40,4141664317,Python Developer,BeaconFire Inc.,True,True
2025-02-09 11:59:52,4142379685,Java Developer,Dexian,True,True
2025-02-09 12:00:15,4143966014,Full Stack/Frontend Developer,Autonomous Healthcare,True,True
2025-02-09 12:00:27,4145923481,Junior Developer,Kforce Inc,True,True
2025-02-09 12:00:51,4141666084,MERN/MEAN Full-Stack Developer,BeaconFire Inc.,True,True
2025-02-09 12:01:22,4142684332,Front-End Engineer,Skydaddy,True,True
2025-02-09 12:01:35,4142370789,Full-Stack Developer,Dexian,True,True
2025-02-09 12:01:48,4146239937,Software Engineer,"Softworld, a Kelly Company",True,True
2025-02-09 12:02:05,4142037152,Programmer,"Global Technical Talent, an Inc. 5000 Company",True,True
2025-02-09 12:02:22,4141665156,Java Software Engineer,BeaconFire Inc.,True,True
2025-02-09 12:02:42,4136513886,Java Application Developer,MaximaTek,True,True
2025-02-09 12:02:54,4141634735,Python Developer,Dexian,True,True
2025-02-09 12:08:33,4143265013,Junior Engineer,EVONA,True,True
2025-02-09 12:09:03,4142507036,Java Developer,Dexian,True,True
2025-02-09 12:09:15,4142377986,FullStack Developer - Angular Developer,Dexian,True,True
2025-02-09 12:09:39,4145164090,Full Stack Product Engineer (Founding team),Garden,True,True
2025-02-09 12:10:07,4143469570,Software Developer (Voice),Bandwidth Inc.,True,False
2025-02-09 12:10:31,4145966458,Software Developer,Cavalry Portfolio Services,True,True
2025-02-09 12:10:43,4144404212,Full Stack Engineer,STAND 8 Technology Consulting,True,True
2025-02-09 12:11:13,4146248232,4) .Net Developer with KQL,Vertex Elite LLC,True,True
2025-02-09 12:11:27,4135548470,Frontend/Product Engineer,Glocomms,True,True
2025-02-09 12:12:01,4142289118,Jr DevOps Engineer,Tech Consulting,True,True
2025-02-09 12:12:24,4144337093,Full Stack Engineer,Mallick Mechanical Services,True,True
2025-02-09 12:12:48,4147204853,Junior Java Developer,Magnus Technology Solutions,True,True
2025-02-09 12:13:05,4141660687,Java Software Engineer,BeaconFire Inc.,True,True
2025-02-09 12:13:20,4145956614,DevOps Engineer,MaximaTek,True,True
2025-02-09 12:13:34,4137049038,Software Engineer,Clark Schaefer Strategic HR,True,False
2025-02-09 12:13:49,4147203872,Junior Cloud Developer,Tech Consulting,True,False
2025-02-09 12:14:02,4145410204,Systems Engineer,TriCom Technical Services,True,True
2025-02-09 12:14:16,4140176741,Software Engineer (C#),"Autonomous Solutions, Inc. (ASI)",True,True
2025-02-09 12:14:43,3952703907,Junior Systems Engineer,ANSER,False,False
2025-02-09 12:15:32,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-09 12:16:30,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-09 12:16:39,3952703907,Junior Systems Engineer,ANSER,False,False
2025-02-09 12:17:42,4127905133,Similar Jobs,LinkedIn,True,True
2025-02-09 12:17:52,3952703907,Jobs,LinkedIn,False,False
2025-02-09 12:21:58,4127905133,Software Developer Jobs,LinkedIn,True,True
2025-02-09 12:22:11,4142394860,Full Stack Developer - 50/50,Dexian,True,True
2025-02-09 12:22:24,4142389736,Java API Developer,Dexian,True,True
2025-02-09 12:22:38,4143542532,Full Stack Software Engineer - 126970,PTR Global,True,True
2025-02-09 12:24:52,4146910819,Similar Jobs,LinkedIn,True,True
2025-02-09 12:25:24,4135183987,Full Stack Engineer,Artisan,True,True
2025-02-09 12:26:49,4140332818,IT services & IT consulting,LinkedIn,True,True
2025-02-09 12:27:02,4142025416,Software Development Engineer (Python): 25-03769,"Akraya, Inc.",True,True
2025-02-09 12:27:50,4143389199,Data Engineer,NeenOpal Inc.,True,True
2025-02-09 12:28:53,4125058760,DevOps Engineer,ContinuumCloud,True,True
2025-02-09 12:29:06,4144511911,Security Engineer,ConsultUSA,True,True
2025-02-09 12:29:32,4107053393,Associate Software Engineer,PKWARE,True,True
2025-02-09 12:30:20,4143030357,Data Engineer,Elder Research,True,False
2025-02-09 12:30:45,4129256337,MERN/MEAN Stack Developer,BeaconFire Inc.,True,True
2025-02-09 12:31:08,4144445264,Embedded Software Engineer,Acculon Energy,True,True
2025-02-09 12:31:25,4135667413,AI/ML Software Engineer (U.S. Citizen Only),CubeNexus Inc,True,True
2025-02-09 12:31:37,4126497261,AI Engineer,Foundation Model Startup,True,True
2025-02-09 12:41:11,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-09 12:46:01,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-09 12:47:19,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-09 12:48:14,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-09 12:49:45,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-09 12:50:39,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-09 12:56:39,4145078112,LinkedIn Easy Apply jobs,LinkedIn,True,False
2025-02-09 12:57:18,4127905133,Associate Embedded Software Engineer,Mainspring Energy,True,False
2025-02-09 12:58:07,4136953143,Embedded Telematics Engineer,"V-Soft Consulting Group, Inc.",True,True
2025-02-09 12:58:15,3952703907,Junior Systems Engineer,ANSER,False,False
2025-02-09 12:58:27,4136802491,Java Developer / FullStack Developer,Dexian,True,True
2025-02-09 12:58:50,3952703907,Junior Systems Engineer,ANSER,False,False
2025-02-10 20:10:11,4146569203,Founding Engineer,DGC Search,True,True
2025-02-10 20:10:26,4143054319,Data Engineer,HappyRobot,True,True
2025-02-10 20:10:51,4146989680,DevOps Engineer,Brooksource,True,True
2025-02-10 20:11:23,4147732815,App Developer,TYS SALES AND CONSIGNMENT LLC,True,True
2025-02-10 20:11:56,4096098709,R&D Engineer: Modeling,Infinite Cooling,True,True
2025-02-10 20:12:21,4143031222,"Full-Stack Engineer (React Native, 3D Rendering, AWS)",Fyve By,True,True
2025-02-10 20:12:46,4146190063,IT Managed Services Engineer,Community Technology Services,True,True
2025-02-10 20:13:03,4146254527,Frontend Developer,Spatium Lab,True,True
2025-02-10 20:13:28,4143649326,Web Developer,Ned's Home,True,True
2025-02-10 20:14:00,4144399572,Software Development Engineer,Fyve By,True,True
2025-02-10 20:14:17,4142102406,Associate Software Engineer,Focus AI,True,True
2025-02-10 20:14:32,4143840316,Full Stack Engineer,HappyRobot,True,True
2025-02-10 20:15:05,4142887773,Junior Software Engineer,Moonello,True,True
2025-02-10 20:15:29,4081424087,Full-Stack Developer with Strong AI/ML Experience,BIOVERSE,True,True
2025-02-10 20:15:52,4143835876,Solutions Engineer,HappyRobot,True,True
2025-02-10 20:16:23,4141539706,Founding Engineer,Loman AI,True,True
2025-02-10 20:16:56,4139978194,Machine Learning Engineer,MLCommons,True,True
2025-02-10 20:17:12,4144170370,Artificial Intelligence Engineer,Borough,True,True
2025-02-10 20:17:30,4142831042,Founding Engineer,Origami Agents (YC F24),True,True
2025-02-10 20:17:48,4135196384,Full Stack Software Engineers,Snaplaunch,True,True
2025-02-10 20:18:14,4142831042,Founding Engineer,Origami Agents (YC F24),False,False
2025-02-10 20:18:47,4137442544,Software Engineer (Open to Northern Indiana Applicants),Peakey Enterprise LLC,True,True
2025-02-10 20:20:31,4146910659,Jobs,LinkedIn,False,False
2025-02-10 20:21:00,4149221299,DHCP Proxy Engineer,Mitchell Martin Inc.,True,False
2025-02-10 20:21:13,4149022051,Salesforce Engineer,Selby Jennings,True,True
2025-02-10 20:21:29,4147101396,Firmware Engineer,Jobot,True,True
2025-02-10 20:21:42,4149145478,Software Engineer in Test,Dexian,True,True
2025-02-10 20:22:21,4149214651,Onsite IT Engineer,Insight Global,True,True
2025-02-10 20:22:39,4146309486,Android Developer,BeaconFire Inc.,True,True
2025-02-10 20:25:13,4147218168,Computer Engineer,Insight Global,True,True
2025-02-10 20:25:39,4136870131,Full Stack Engineer (Migrations),Odoo,True,True
2025-02-10 20:25:51,4137005016,Software Engineer - Callisto,Rubrik,True,True
2025-02-10 20:26:11,4131823909,AI/ML Engineer,Dexian,True,True
2025-02-10 20:26:47,4147203872,Junior Cloud Developer,Tech Consulting,True,True
2025-02-10 20:27:08,4119350979,Software Development Intern - Summer 2025,Bandwidth Inc.,True,False
2025-02-10 20:27:42,4146301534,Java Software Engineer,BeaconFire Inc.,True,True
2025-02-10 20:28:00,4146731286,Java Software Engineer,BeaconFire Inc.,True,True
2025-02-10 20:28:13,4149191208,Full Stack Developer (Java / Angular),"Softworld, a Kelly Company",True,True
2025-02-10 20:28:25,4144407963,Media / Broadcast DevOps Engineer,STAND 8 Technology Consulting,True,True
2025-02-10 20:29:18,4148605311,Systems Engineer,Semcon,True,True
2025-02-10 20:29:35,4145356722,Back End Developer,BeaconFire Inc.,True,True
2025-02-10 20:30:00,4146910659,Jobs,LinkedIn,False,False
2025-02-10 20:30:17,4144488806,Python Developer,TalenTech Digital,True,True
2025-02-10 20:31:00,3952703907,Jobs,LinkedIn,False,False
2025-02-10 20:32:44,4145078112,Top job picks for you,LinkedIn,True,True
2025-02-10 20:33:09,4144483945,Quantitative Developer,Pionex US,True,True
